"forest" "plot" "trait" "CWM" "CWV" "CWS" "CWK"
"244" "Quercus pyrenaica" 4 "HubVal" 0.317853530730105 1.00485512908859 1.65253778530493 2.37709915373991
"245" "Quercus pyrenaica" 5 "HubVal" 0.234987905129559 1.09019325184764 1.58646752484457 2.40021964790347
"246" "Quercus pyrenaica" 6 "HubVal" 0.446202626239472 1.28663710094611 1.09017454808595 0.518525940119424
"247" "Quercus pyrenaica" 7 "HubVal" 0.263659387333237 0.966448264614106 1.61355640548966 2.40513438711845
"248" "Quercus pyrenaica" 8 "HubVal" -0.222373654451618 0.27707302967213 3.65658490244227 17.4680846141319
"249" "Q. pyrenaica-F. sylvativa" 9 "HubVal" -0.533327977071823 0.208081142786331 5.44730244311186 36.3647196234852
"250" "Q. pyrenaica-F. sylvativa" 10 "HubVal" -0.581437606438218 0.103088556131824 7.32884382142384 67.8345206297713
"251" "Quercus pyrenaica" 12 "HubVal" 0.396633036133836 1.28249367385303 1.81896198547609 2.93122786283063
"252" "Q. pyrenaica-F. sylvativa" 14 "HubVal" -0.62311030892204 0.0687223253402895 8.76791263098359 110.417790158442
"253" "Q. pyrenaica-F. sylvativa" 15 "HubVal" -0.602637315628967 0.0745448895737319 7.77540861724679 86.6380765222587
"254" "Q. pyrenaica-F. sylvativa" 16 "HubVal" -0.375118998249276 0.445599863562108 3.44667334172817 14.0198858836076
"255" "Q. pyrenaica-F. sylvativa" 17 "HubVal" -0.263722920352003 0.772018125367564 3.07925566955247 9.79890481484756
"256" "Quercus pyrenaica" 20 "HubVal" -0.00600022507908443 0.566992186146615 2.4008157248268 8.60694606226026
"257" "Q. pyrenaica-F. sylvativa" 21 "HubVal" -0.622977701485872 0.111380940034596 8.26564253556515 84.3764000887034
"258" "Q. pyrenaica-F. sylvativa" 22 "HubVal" -0.445540512846031 0.482696796151685 4.21549107585505 17.5682980180339
"259" "Q. pyrenaica-F. sylvativa" 23 "HubVal" -0.446270668902792 0.216015577787785 5.43127163774328 39.6988792448075
"260" "Q. pyrenaica-F. sylvativa" 33 "HubVal" -0.441730322409766 0.387958521356295 4.11929892379844 18.2696444409497
"261" "Fagus sylvatica" 41 "HubVal" -0.338044272095343 0.475089491393147 3.18073392890891 11.5544575764786
"262" "Fagus sylvatica" 42 "HubVal" -0.588322493262202 0.120075073917394 6.17108599863699 56.3521510467465
"263" "Mixed forest" 48 "HubVal" 0.262357640772455 0.834700666836777 1.5408713899317 3.06870588258281
"264" "Mixed forest" 49 "HubVal" 0.31239322881464 1.18083372511947 1.52941152623405 2.54585991541814
"265" "Fagus sylvatica" 52 "HubVal" -0.48968763649954 0.609876640089415 4.10263228240212 15.4137416243173
"266" "Fagus sylvatica" 53 "HubVal" -0.41007223961081 0.47983311656243 3.87196859732394 15.9690838442949
"267" "Fagus sylvatica" 54 "HubVal" -0.597779361460754 0.0897589121756816 4.89144996900961 43.3053558657492
"268" "Mixed forest" 58 "HubVal" -0.0379837349889175 0.962183391391357 2.08764707535055 4.87375992770327
"269" "Mixed forest" 59 "HubVal" -0.137189071800968 0.856885226219455 1.97271494963585 3.89185235450054
"270" "Mixed forest" 60 "HubVal" 0.28907336113021 0.775405388474184 1.28339418871737 2.21901286106362
"271" "Fagus sylvatica" 61 "HubVal" -0.123890419664803 1.29458214470379 2.19718888337023 3.21510976570881
"272" "Fagus sylvatica" 62 "HubVal" -0.301089076814316 0.882433193327358 2.95306195413001 7.49116595427928
"273" "Fagus sylvatica" 63 "HubVal" -0.317304130321437 0.741826951156699 3.2279984796941 9.64313538852532
"274" "Fagus sylvatica" 64 "HubVal" -0.535270892663919 0.315234315107746 5.09852372439968 29.5573031781285
"275" "Fagus sylvatica" 65 "HubVal" -0.625484384482109 0.112324938839705 7.11227603981396 66.5299792061414
"276" "Mixed forest" 67 "HubVal" 0.00841437196833665 0.69661111132786 1.84889649077991 4.17654472314383
"277" "Mixed forest" 68 "HubVal" -0.317906760306437 0.483093498662662 2.92623220889365 10.3614278968923
"278" "Mixed forest" 69 "HubVal" 0.101096657966693 0.433078801923349 1.33850467006932 4.23996349728506
"279" "Mixed forest" 70 "HubVal" -0.0483030309313024 0.690623699840575 1.6578367865856 3.88695880927977
"280" "Mixed forest" 71 "HubVal" 0.170764588459787 0.687111179845593 1.9950735551534 5.20063691395596
"281" "Quercus petraea" 80 "HubVal" -0.530535318776744 0.198902147849901 3.1502802286289 15.440138892225
"282" "Shrubland" 83 "HubVal" 0.429890033892794 1.27930723570301 1.38672273207323 1.17516103433626
"283" "Shrubland" 84 "HubVal" 0.628442818382882 1.22217897489708 0.778938143749566 -0.640511912797361
"284" "Quercus petraea" 90 "HubVal" -0.548771165407203 0.117326367810875 1.59993735539426 5.22279470359111
"285" "Quercus petraea" 91 "HubVal" -0.537192288773092 0.137716190788332 1.88963658788462 6.37910612563886
"286" "Quercus petraea" 93 "HubVal" -0.614105567723389 0.099685268257585 1.70529798878503 2.47294772811405
"287" "Shrubland" 95 "HubVal" 0.0751807634416371 0.629491477221007 2.41192850269895 5.01346034648516
"288" "Shrubland" 96 "HubVal" 0.184095595736808 0.796977624379038 2.06763803537943 3.87985346895566
"289" "Quercus petraea" 102 "HubVal" -0.32273870190082 0.132068166334995 0.425329063422314 -0.565933870221742
"290" "Quercus petraea" 103 "HubVal" -0.312853216541195 0.245922186944047 2.36617787084873 9.74170699523134
"291" "Quercus petraea" 104 "HubVal" -0.529614467374518 0.169628479110802 2.85157631306128 14.4734428819287
"292" "Shrubland" 105 "HubVal" 0.36381986755817 1.53380659384329 1.63859233053045 2.10143025291552
"293" "Shrubland" 106 "HubVal" 0.324836683351472 0.79693802171541 1.39738715584475 1.22605704002751
"294" "Shrubland" 107 "HubVal" 0.433789953912592 1.20411198587155 1.3637588782235 0.997999441631871
"295" "Quercus petraea" 113 "HubVal" 0.399413929830044 1.37507338491539 1.17572766731512 0.961083167270451
"296" "Quercus petraea" 114 "HubVal" -0.42837714365556 0.245466961497475 3.98824323440185 29.2844777797175
"297" "Quercus petraea" 115 "HubVal" -0.380700073367328 0.123352502810705 0.595104887308775 -0.40720127032232
"298" "Shrubland" 116 "HubVal" 0.258527945299501 0.95105034527003 1.48019490258479 1.42561900235818
"299" "Shrubland" 117 "HubVal" 1.0117088793251 1.86817473620355 0.506523825967738 -0.945835076625205
"300" "Shrubland" 118 "HubVal" 0.949379410855299 1.93733953304369 0.603169654773308 -0.978294927990826
"301" "Quercus pyrenaica" 1 "RDMC" -0.414355804661214 0.69475194776334 -0.697725955014793 -0.0142677973484262
"302" "Quercus pyrenaica" 2 "RDMC" 0.0624365183024038 0.703417418450839 0.52593163367083 0.91140169596486
"303" "Quercus pyrenaica" 3 "RDMC" -0.291634384103577 0.561635538394463 -0.74867349663047 0.337678080724221
"304" "Quercus pyrenaica" 4 "RDMC" -0.486028371609362 0.544561601234319 -0.170142795981197 -0.131619085331644
"305" "Quercus pyrenaica" 5 "RDMC" -0.595881043485651 0.845495139772978 -0.54318213896353 -0.523660818740986
"306" "Quercus pyrenaica" 6 "RDMC" -0.717920407733895 0.707392423800652 -0.0799997750315088 -0.139220760990958
"307" "Quercus pyrenaica" 7 "RDMC" -0.545078935137338 0.538822842687966 -0.271694676668245 -0.163901852402806
"308" "Quercus pyrenaica" 8 "RDMC" 0.212872436831915 0.862084314570236 0.213253543748374 0.823335010841201
"309" "Q. pyrenaica-F. sylvativa" 9 "RDMC" 0.0964260065151211 0.502629968262851 1.19217419958767 2.51065452281917
"310" "Q. pyrenaica-F. sylvativa" 10 "RDMC" 0.115632356547748 0.6131857651915 1.15790234027253 1.66290355395028
"311" "Quercus pyrenaica" 12 "RDMC" -0.432150238688176 0.605482299632839 -0.429608299959602 -0.333401440859026
"312" "Q. pyrenaica-F. sylvativa" 14 "RDMC" 0.13922320492599 0.390191328264951 1.696489709535 3.29318832635767
"313" "Q. pyrenaica-F. sylvativa" 15 "RDMC" 0.12835252336576 0.512997854345687 1.36799696659642 2.24473520549578
"314" "Q. pyrenaica-F. sylvativa" 16 "RDMC" 0.0165900587955241 0.720610344489631 0.595844890889639 1.61253386760559
"315" "Q. pyrenaica-F. sylvativa" 17 "RDMC" 0.0253998385914148 0.784579773825397 0.615122503805106 1.37225736529668
"316" "Quercus pyrenaica" 20 "RDMC" -0.471203543214916 0.92496173448014 -0.379242825668441 -0.10986172528747
"317" "Q. pyrenaica-F. sylvativa" 21 "RDMC" 0.126724705634698 0.312465069598311 1.50459123571255 4.76732866628255
"318" "Q. pyrenaica-F. sylvativa" 22 "RDMC" 0.0853848372015678 0.540835545481504 1.05612718192562 2.22707474914166
"319" "Q. pyrenaica-F. sylvativa" 23 "RDMC" 0.0302719279181823 0.791761271777219 0.834962834352132 0.42445113484487
"320" "Q. pyrenaica-F. sylvativa" 33 "RDMC" 0.0100964135875097 0.650477030388302 0.4548144519198 1.5704830899775
"321" "Fagus sylvatica" 41 "RDMC" 0.674704026441349 0.912804086560663 -0.374208304511997 -1.00500281916885
"322" "Fagus sylvatica" 42 "RDMC" 0.855086635721784 0.714903747054639 -0.763147391195015 -0.932411384240381
"323" "Mixed forest" 48 "RDMC" -0.4121990440156 0.261701867226508 -0.808189878726024 1.9369912834078
"324" "Mixed forest" 49 "RDMC" -0.0674086106196729 0.639911981975058 0.572188432832094 1.14538719975681
"325" "Fagus sylvatica" 52 "RDMC" 0.898092051014363 0.558830412349346 -1.24118990821465 -0.0538087541155967
"326" "Fagus sylvatica" 53 "RDMC" 0.791515312248243 0.741344128805814 -0.497117925985638 -1.19118015070842
"327" "Fagus sylvatica" 54 "RDMC" 0.848086977412921 0.710734285303886 -0.781040711793491 -0.927184439692514
"328" "Mixed forest" 58 "RDMC" -0.167413719672184 0.782728765507448 1.04389540083666 0.638248508187592
"329" "Mixed forest" 59 "RDMC" 0.507082712434001 0.901298203468023 0.111875254677833 -1.06588102136301
"330" "Mixed forest" 60 "RDMC" -0.0270921415921542 0.618411906756847 0.648815157987945 1.08888099641536
"331" "Fagus sylvatica" 61 "RDMC" 0.791402343633127 0.670304250961342 -0.835711855024261 -0.196431155394124
"332" "Fagus sylvatica" 62 "RDMC" 0.816793298053773 0.68267044939949 -0.737897515789256 -0.649467292806635
"333" "Fagus sylvatica" 63 "RDMC" 0.803928597305253 0.714698107108011 -0.470341194727588 -1.17870372047832
"334" "Fagus sylvatica" 64 "RDMC" 0.836017276437245 0.672394088286165 -0.859410605498673 -0.823601435276688
"335" "Fagus sylvatica" 65 "RDMC" 0.873925471844441 0.650726625244907 -1.03648601897513 -0.524820339980723
"336" "Mixed forest" 67 "RDMC" -0.136059407155752 0.504060605735043 1.38111089513263 2.03148340300174
"337" "Mixed forest" 68 "RDMC" 0.0633339552477172 0.882997503640197 0.94413815508 -0.589723141381153
"338" "Mixed forest" 69 "RDMC" -0.343995222077278 0.167463494196719 -0.0288752631184423 1.85406267971157
"339" "Mixed forest" 70 "RDMC" 0.343325434752511 0.791666750089291 0.498013503366423 -0.815697523917498
"340" "Mixed forest" 71 "RDMC" -0.32507709877737 0.19858849136446 0.29956851443635 3.69421441505165
"341" "Quercus petraea" 80 "RDMC" 0.181516319125175 0.883985515363247 0.67507086326306 0.4519223339939
"342" "Shrubland" 83 "RDMC" 0.606142709340633 0.856016496482469 0.117696773101578 -0.341392165167381
"343" "Shrubland" 84 "RDMC" 0.796288297710789 1.24618312418307 0.00534523064526409 -0.788445893180464
"344" "Quercus petraea" 90 "RDMC" 0.134304281743213 0.863844025118228 0.729657077782112 0.603435251901567
"345" "Quercus petraea" 91 "RDMC" 0.146061907997108 0.852614451983447 0.74632030713506 0.576619429997659
"346" "Quercus petraea" 93 "RDMC" 0.36499355737314 0.881407145179816 0.56140673689451 0.203219831576326
"347" "Shrubland" 95 "RDMC" 0.397224086808505 0.520347206009281 0.865167352661108 1.03313161861501
"348" "Shrubland" 96 "RDMC" 0.174543917241041 0.844905153958336 0.397580921692349 0.900143676532113
"349" "Quercus petraea" 102 "RDMC" -0.532000891911547 0.228877710851601 -0.494396117586642 -0.589110217713628
"350" "Quercus petraea" 103 "RDMC" -0.421600452147848 0.403835752893687 1.05867471696976 3.97180689104259
"351" "Quercus petraea" 104 "RDMC" 0.135820074118178 0.856986229272407 0.755810026968934 0.591331794223673
"352" "Shrubland" 105 "RDMC" 0.207100905593987 0.542078448480259 0.476064763942643 1.19304648504718
"353" "Shrubland" 106 "RDMC" 0.360461914578438 1.36461627758785 0.131514531471203 -0.696251392180123
"354" "Shrubland" 107 "RDMC" 0.300302598789356 0.997490867391025 0.0963235210271005 -0.138046649379613
"355" "Quercus petraea" 113 "RDMC" -0.708890082801495 0.646915198849003 -0.19669143321113 -0.489740069105587
"356" "Quercus petraea" 114 "RDMC" -0.154540182141531 0.674498480620734 1.11256160260412 1.93107637169863
"357" "Quercus petraea" 115 "RDMC" -0.398317325842017 0.464246278139812 0.821213845470595 3.62698903029777
"358" "Shrubland" 116 "RDMC" 0.286086043335769 1.12931854255575 0.066971399131927 -0.352960434993668
"359" "Shrubland" 117 "RDMC" 0.603046088820873 1.48702584081271 -0.054785099933858 -0.922551549108202
"360" "Shrubland" 118 "RDMC" 0.371388403191642 0.912102934856103 0.171095521655487 0.169873549644132
"361" "Quercus pyrenaica" 1 "SRL" -0.395373934541652 0.411852550000765 0.23018492212022 1.51312986372696
"362" "Quercus pyrenaica" 2 "SRL" -0.281059735167478 0.297995729786337 -0.546923405172391 1.00301971884398
"363" "Quercus pyrenaica" 3 "SRL" -0.370534080328475 0.372442142913094 0.222622889245786 2.62172849441952
"364" "Quercus pyrenaica" 4 "SRL" -0.531946934104594 0.535436907463495 2.27665844488984 11.8888535256374
"365" "Quercus pyrenaica" 5 "SRL" -0.111408395494453 1.51125466202181 2.10307812112714 5.06115896661828
"366" "Quercus pyrenaica" 6 "SRL" -0.574131417984892 0.836321150482235 2.63053715928837 10.3689258800387
"367" "Quercus pyrenaica" 7 "SRL" -0.390470920364959 1.31422259741067 2.50176207485996 7.62033468439217
"368" "Quercus pyrenaica" 8 "SRL" -0.153362815271909 0.257181906497129 -0.0546494971125159 1.6139898408503
"369" "Q. pyrenaica-F. sylvativa" 9 "SRL" -0.421216938358049 0.357444961428222 0.562979067447837 0.107798376744768
"370" "Q. pyrenaica-F. sylvativa" 10 "SRL" -0.417590744464822 0.324546887026473 0.76422190674032 0.995849404391187
"371" "Quercus pyrenaica" 12 "SRL" -0.347850684402428 0.89940204769393 2.09545194177801 7.76812944333202
"372" "Q. pyrenaica-F. sylvativa" 14 "SRL" -0.486883516063052 0.332132019403177 0.389187069365611 -0.697939493039726
"373" "Q. pyrenaica-F. sylvativa" 15 "SRL" -0.450107570718746 0.323818183455419 0.554155341506152 0.0849366519462849
"374" "Q. pyrenaica-F. sylvativa" 16 "SRL" -0.334228348233948 0.415045352612496 1.00934137745458 1.73250776435145
"375" "Q. pyrenaica-F. sylvativa" 17 "SRL" -0.290660056385443 0.418933970865651 1.21129342619531 2.53021204924798
"376" "Quercus pyrenaica" 20 "SRL" -0.391376973090227 0.495019847117028 0.452731577599709 1.23055528268175
"377" "Q. pyrenaica-F. sylvativa" 21 "SRL" -0.501295094691643 0.365704550053182 0.438795346063996 -0.536355150916456
"378" "Q. pyrenaica-F. sylvativa" 22 "SRL" -0.361280596228396 0.386732113387903 0.629008922254891 0.343020992224233
"379" "Q. pyrenaica-F. sylvativa" 23 "SRL" -0.2431648755516 0.36998104678617 0.681495929270619 1.40589731696396
"380" "Q. pyrenaica-F. sylvativa" 33 "SRL" -0.31275678783504 0.451220445445711 0.724368160602766 0.916261610517688
"381" "Fagus sylvatica" 41 "SRL" 0.141043960362739 0.787226543299141 -0.19668064653359 -0.610545679195775
"382" "Fagus sylvatica" 42 "SRL" 0.139599624928856 0.736822094679449 -0.659746555174704 -1.08565014770717
"383" "Mixed forest" 48 "SRL" -0.454893958525862 0.628214610176006 0.670760002222356 -0.0333634063654888
"384" "Mixed forest" 49 "SRL" -0.228256041861883 0.652719921607356 0.332961561570618 -0.7725823376974
"385" "Fagus sylvatica" 52 "SRL" 0.140314994326515 0.585349621634281 -0.780645463975698 -0.542911106980509
"386" "Fagus sylvatica" 53 "SRL" 0.106678925548349 0.702366226395436 -0.511939413142523 -1.0945293027152
"387" "Fagus sylvatica" 54 "SRL" 0.137822410423202 0.725162603668516 -0.663413971116753 -1.0579275998531
"388" "Mixed forest" 58 "SRL" -0.49141846399428 0.787259737527138 0.409934533138591 -1.02173035282496
"389" "Mixed forest" 59 "SRL" 0.123376997534781 0.60592302947241 -0.25731454051782 -1.13422133893338
"390" "Mixed forest" 60 "SRL" -0.115537383458572 0.662196731378688 0.361462135185796 -0.99882936468524
"391" "Fagus sylvatica" 61 "SRL" 0.122511767726244 0.564321212180015 -0.240758885352019 0.20587841913272
"392" "Fagus sylvatica" 62 "SRL" 0.120156048448737 0.630170632552926 -0.471169676315026 -0.579546211886633
"393" "Fagus sylvatica" 63 "SRL" 0.0974762944406924 0.671507988235249 -0.508270276679732 -1.09141609102208
"394" "Fagus sylvatica" 64 "SRL" 0.136401499187643 0.672181637553023 -0.63425788683679 -0.80999428546765
"395" "Fagus sylvatica" 65 "SRL" 0.148827720230763 0.678230311062319 -0.736243389033455 -0.833745374015447
"396" "Mixed forest" 67 "SRL" -0.378255863164073 0.670822856143674 0.305941125529167 -0.719724633818668
"397" "Mixed forest" 68 "SRL" -0.371333626329479 0.833792015756051 0.144434790377288 -1.29636074317235
"398" "Mixed forest" 69 "SRL" -0.542065383186877 0.575528470944879 0.627590707726333 -0.100720842027881
"399" "Mixed forest" 70 "SRL" 0.0274732650956372 0.641987246610985 -0.104557237114725 -1.11622072281002
"400" "Mixed forest" 71 "SRL" -0.509032845553677 0.58409464434941 0.69134515715769 -0.0375532176916864
"401" "Quercus petraea" 80 "SRL" -0.206261307251547 0.673249051254507 -0.0228201075509492 -1.23950707064155
"402" "Shrubland" 83 "SRL" 0.819145189702059 1.57924075169829 1.18183329795409 0.715604002652111
"403" "Shrubland" 84 "SRL" 1.10725124678771 2.55408418208241 0.692167661071433 -1.03660747357654
"404" "Quercus petraea" 90 "SRL" -0.276160806285731 0.711331264885629 0.238082325931793 -0.847806836674927
"405" "Quercus petraea" 91 "SRL" -0.270075771183058 0.667027504764558 0.113371465396099 -1.2462149981533
"406" "Quercus petraea" 93 "SRL" -0.0358290786295894 0.611113911665721 -0.477569235547434 -1.21792204677104
"407" "Shrubland" 95 "SRL" 0.274391255141842 1.06139350222188 2.29387442243428 4.89391579184743
"408" "Shrubland" 96 "SRL" 0.4470827394247 1.31653886717066 1.54595669052404 1.97506143314086
"409" "Quercus petraea" 102 "SRL" -0.940481736623994 0.262862708880319 3.33670109418057 17.5312578387515
"410" "Quercus petraea" 103 "SRL" -0.817174289235359 0.365475395194207 1.89422536737312 4.73180805103126
"411" "Quercus petraea" 104 "SRL" -0.276168310094261 0.671546805076504 0.100778744348563 -1.32652867691893
"412" "Shrubland" 105 "SRL" 0.599628917607542 0.793676355969085 0.552816242589659 1.40173233804696
"413" "Shrubland" 106 "SRL" 0.674076942909407 1.98410346329263 1.13778070794332 0.172674849288347
"414" "Shrubland" 107 "SRL" 0.467136660433954 1.55554131932822 1.1554612984876 0.782411146491248
"415" "Quercus petraea" 113 "SRL" -0.212367742072697 1.2248733663738 1.69969261160404 3.45819559505916
"416" "Quercus petraea" 114 "SRL" -0.580148121816052 0.59850438724931 0.94049781609366 0.0648016401645726
"417" "Quercus petraea" 115 "SRL" -0.804658404380328 0.394819560049568 1.78880089217317 3.48867141003745
"418" "Shrubland" 116 "SRL" 0.749548047344886 1.345644615618 1.2440150591909 1.20478637632023
"419" "Shrubland" 117 "SRL" 1.01562181515284 2.41876716233157 0.615600510624123 -0.729454464510047
"420" "Shrubland" 118 "SRL" 0.49938589669292 1.74436121099651 0.987017008692127 0.396158234360874
"421" "Quercus pyrenaica" 1 "SRA" -0.377973786015923 0.653411975605674 1.30717166541854 4.05544910152993
"422" "Quercus pyrenaica" 2 "SRA" -0.343351520976927 0.389552029336557 0.241764078848041 3.60270393719292
"423" "Quercus pyrenaica" 3 "SRA" -0.414469263354142 0.474020758572826 0.6543509276396 3.02398458329283
"424" "Quercus pyrenaica" 4 "SRA" -0.453943247227541 0.585612592887055 1.25225022190056 2.88235597437929
"425" "Quercus pyrenaica" 5 "SRA" -0.0656607351131594 1.42352320599723 1.54124413779272 1.73101245789025
"426" "Quercus pyrenaica" 6 "SRA" -0.435983459077664 0.911657191898881 1.50442866117593 2.37461442172694
"427" "Quercus pyrenaica" 7 "SRA" -0.366616711275059 1.24999011798462 1.67604277365836 3.12939467299313
"428" "Quercus pyrenaica" 8 "SRA" -0.18301493084261 0.374980724415055 1.78941084448212 9.79875689468771
"429" "Q. pyrenaica-F. sylvativa" 9 "SRA" -0.536549262129814 0.348960236594685 0.569266080821535 2.89249083798165
"430" "Q. pyrenaica-F. sylvativa" 10 "SRA" -0.524498009081623 0.362804163443279 1.72270271235835 10.231555209882
"431" "Quercus pyrenaica" 12 "SRA" -0.381344057138153 0.84686549207317 1.49261765051501 3.88536539262391
"432" "Q. pyrenaica-F. sylvativa" 14 "SRA" -0.62164766225942 0.303851375477178 -0.0866846889298445 -0.639668361443289
"433" "Q. pyrenaica-F. sylvativa" 15 "SRA" -0.572414426997454 0.319428406297333 0.828282941877574 5.58439071369282
"434" "Q. pyrenaica-F. sylvativa" 16 "SRA" -0.391303205822002 0.533419284383059 1.9993818854949 8.30711235191606
"435" "Q. pyrenaica-F. sylvativa" 17 "SRA" -0.347640037120658 0.446691496178346 1.77073562095756 6.88283098414532
"436" "Quercus pyrenaica" 20 "SRA" -0.35987092555085 0.77354240382579 1.2849845752565 3.29537885498207
"437" "Q. pyrenaica-F. sylvativa" 21 "SRA" -0.633878054603915 0.374304580057939 0.41923596277495 1.593788823416
"438" "Q. pyrenaica-F. sylvativa" 22 "SRA" -0.450016276368131 0.446142237429639 1.15457972604465 4.94542480603381
"439" "Q. pyrenaica-F. sylvativa" 23 "SRA" -0.35477246743308 0.290414078579327 0.411054019910999 1.66727064437092
"440" "Q. pyrenaica-F. sylvativa" 33 "SRA" -0.374431237382901 0.633418311956327 1.68299651913004 6.26571450327303
"441" "Fagus sylvatica" 41 "SRA" 0.0633166844566396 0.852518937707932 1.18347979547845 4.74990180253461
"442" "Fagus sylvatica" 42 "SRA" -0.0725702441206077 0.466846808906656 -0.673622420887525 -1.01090569804156
"443" "Mixed forest" 48 "SRA" -0.487589350487627 0.697614685439031 1.16141670916269 4.13823457504881
"444" "Mixed forest" 49 "SRA" -0.351576061955765 0.443988475597703 -0.312062844589399 0.147927468758148
"445" "Fagus sylvatica" 52 "SRA" -0.0390167871541159 0.347353042431725 -0.870334867413477 -0.238537643245195
"446" "Fagus sylvatica" 53 "SRA" -0.0515243512394452 0.481386971620267 -0.511384596884824 -0.229075066559976
"447" "Fagus sylvatica" 54 "SRA" -0.0750036677909334 0.451578022450328 -0.684319285942415 -0.955637688540474
"448" "Mixed forest" 58 "SRA" -0.592808429796423 0.687524975176369 -0.0166098892745786 -0.920820543811853
"449" "Mixed forest" 59 "SRA" -0.0494388945468879 0.427107433472222 -0.113687997000874 1.86530309028458
"450" "Mixed forest" 60 "SRA" -0.177832654974895 0.621911562336692 1.33229295503656 4.57335537340102
"451" "Fagus sylvatica" 61 "SRA" 0.0823466805936487 0.582787120355235 1.2813619084345 7.5814741741159
"452" "Fagus sylvatica" 62 "SRA" 0.00712124147250255 0.510479838829915 0.375374231787996 4.32312846955315
"453" "Fagus sylvatica" 63 "SRA" -0.0382828092123891 0.467102726929133 -0.701835965939407 -0.913424561922991
"454" "Fagus sylvatica" 64 "SRA" -0.0577765573714215 0.415402824925093 -0.604321386918983 -0.278404665553335
"455" "Fagus sylvatica" 65 "SRA" -0.0679766578097412 0.407816700858242 -0.63256612390941 -0.0266273048500603
"456" "Mixed forest" 67 "SRA" -0.473206783544731 0.563926120791327 -0.077770100422709 0.718993025405298
"457" "Mixed forest" 68 "SRA" -0.487635469166033 0.726078809176946 -0.212673113518732 -0.903548795332875
"458" "Mixed forest" 69 "SRA" -0.6204967814218 0.445838095149175 -0.434612895920739 -0.847926653623305
"459" "Mixed forest" 70 "SRA" -0.12663908046264 0.414304953639546 -0.382105595364617 1.52537224038997
"460" "Mixed forest" 71 "SRA" -0.598542876104512 0.456070141612244 -0.0371304234265773 0.594278052791662
"461" "Quercus petraea" 80 "SRA" -0.291685737417161 0.626825292393278 -0.177653240992648 -0.293958017835019
"462" "Shrubland" 83 "SRA" 0.658305573448947 1.24601167024162 0.831181925977708 0.0931235408704882
"463" "Shrubland" 84 "SRA" 0.90671398049024 1.66928975685829 0.653752270928022 -0.957201425329684
"464" "Quercus petraea" 90 "SRA" -0.373268108062417 0.617268167989703 -0.165109728194 -0.673884689110432
"465" "Quercus petraea" 91 "SRA" -0.361815725942425 0.584478827987704 -0.280721517425443 -0.784345922516579
"466" "Quercus petraea" 93 "SRA" -0.181138290711364 0.504474796734965 -0.751759385582916 -0.29363052812674
"467" "Shrubland" 95 "SRA" 0.178807944649032 0.79851817528948 1.96828219532504 3.86504645934127
"468" "Shrubland" 96 "SRA" 0.49744070093968 0.959063821690951 1.09497906460296 0.811057085667323
"469" "Quercus petraea" 102 "SRA" -0.88638523904264 0.465792694257794 0.938328015640992 1.13738805982709
"470" "Quercus petraea" 103 "SRA" -0.750053342221565 0.605175509055491 0.95831218722455 1.25763477719542
"471" "Quercus petraea" 104 "SRA" -0.358256836346521 0.620230161909107 -0.152014094163987 -0.542167422435919
"472" "Shrubland" 105 "SRA" 0.547574084704696 0.704335822073028 0.215491617309961 0.363772840501995
"473" "Shrubland" 106 "SRA" 1.0081379377787 1.3931077705822 0.298418613941196 -1.0881035280192
"474" "Shrubland" 107 "SRA" 0.71407370610484 1.27155868840711 0.352950687969239 -0.708627746229948
"475" "Quercus petraea" 113 "SRA" -0.0545816495660586 1.06193227440518 0.880099880939319 1.27967709838294
"476" "Quercus petraea" 114 "SRA" -0.609722295011565 0.606067779525158 0.310718994399022 -0.374135917690207
"477" "Quercus petraea" 115 "SRA" -0.748942743514534 0.62595131244243 0.962627159947628 0.931350339810132
"478" "Shrubland" 116 "SRA" 0.705911404322992 0.850069008041386 1.01996992313062 1.39383911576082
"479" "Shrubland" 117 "SRA" 1.01600884835168 1.50976436116761 0.292892821405663 -0.680419959133794
"480" "Shrubland" 118 "SRA" 0.489121813321666 1.23736426792444 0.602000216278861 0.0127166506601211
"481" "Quercus pyrenaica" 1 "TMDr" 0.296282847811578 1.13911198128445 -0.652716252644581 0.169296454187811
"482" "Quercus pyrenaica" 2 "TMDr" 0.450815903964753 0.986817132674482 -0.840013101574327 0.664885153295704
"483" "Quercus pyrenaica" 3 "TMDr" 0.426950196844537 0.970015349343128 -0.536715886441141 0.549290534116991
"484" "Quercus pyrenaica" 4 "TMDr" 0.144998676579798 1.16031936628181 -0.793058711315249 0.401397662330572
"485" "Quercus pyrenaica" 5 "TMDr" -0.0461059459929645 1.41617138695197 -0.741376938068285 0.297667114971174
"486" "Quercus pyrenaica" 6 "TMDr" -0.0127666258003025 1.29404009179244 -0.591231993135387 0.0455110912275587
"487" "Quercus pyrenaica" 7 "TMDr" 0.175699431238731 1.5500219537202 -0.674076901177827 0.711717373829472
"488" "Quercus pyrenaica" 8 "TMDr" 0.311566821394018 1.09215572317011 -0.976344862570806 0.0269160244227837
"489" "Q. pyrenaica-F. sylvativa" 9 "TMDr" 0.615605885622754 0.30273701668394 -0.597660677892395 3.72476705448541
"490" "Q. pyrenaica-F. sylvativa" 10 "TMDr" 0.606049637046054 0.307706081368733 -1.67923150538139 9.72213891332737
